title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数
薄款灰色纹理（非光滑或有光泽）邮寄信封，带有点状图案。每包100个。用于包裹和信件的塑料袋。,32x45厘米 灰色,4,https://cf.shopee.co.th/file/th-11134207-81zte-mlefqbld1nura7,http://shopee.co.th/product/194746091/23726116792,Letters & Envelopes,Envelopes & Angpao,IVCN2026051137478,79260014740,https://detail.1688.com/offer/635199649107.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2107d64617496330524148171e1566&token=28wHqxhICSbAW2Ur061h8nzWYBVCIcL2Siyjnsxl8vJmXgaK12rXEGdSjBU2N4eb,P1,2026/5/14,23726116792,4,低价品,1
💜【7合1】儿童文具套装 生日礼盒套装 儿童铅笔套装 学生学习用品 卡通文具,兔子,1.45,https://cf.shopee.com.my/file/my-11134201-820l6-mg213467caoeaf,http://shopee.com.my/product/454025506/19878789325,School & Office Equipment,Pencil Cases,IVCN202605123613,194228215758,https://detail.1688.com/offer/631106281692.html?spm=a26352.b28411319/2508.0.0.7e231e62yLEQNL,P1,2026/5/14,19878789325,1.45,低价品,2
姓名牌磁铁，姓名牌别针，适用于教师、学生和办公室工作人员的学校姓名牌，普通款和环氧树脂款均适用,标准磁铁双扣，C 尺寸：2 x 6.5 厘米,1,https://cf.shopee.com.my/file/059ac6dcab8f6624da1c3b3091b5a2a9,http://shopee.com.my/product/128620197/2537639404,School & Office Equipment,Lanyards & Name Tags,IVCN2026051115082,41663509773,https://detail.1688.com/offer/863249560869.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,2026/5/14,2537639404,1,低价品,5
8件/盒 韩国多功能剪贴簿工具箱 迷你订书机 打孔胶带机套装 学生用品,白色的,4.37,https://cf.shopee.ph/file/cn-11134207-7ras8-m3x6fygaudnae8,http://shopee.ph/product/854364688/24036537206,School & Office Equipment,Staplers & Staples,IVCN202605123353,242278862051,https://detail.1688.com/offer/638899977435.html,P1,2026/5/14,24036537206,4.37,低价品,2
12 件套文具套装，官方授权的《疯狂动物城》，型号 YZ360035。包括 HB 木质铅笔、橡皮擦和正品 Judy 卷笔刀（1 套）。,12 件套文具套装，官方授权的《疯狂动物城》，型号 YZ360035。包括 HB 木质铅笔、橡皮擦和正品 Judy 卷笔刀（1 套）。,3.36,https://cf.shopee.co.th/file/th-11134207-81ztg-mi2quvac6io833,http://shopee.co.th/product/33481573/40027143585,School & Office Equipment,Sharpeners,IVCN2026051137494,315276668059,,P2,2026/5/14,40027143585,3.36,低价品,1
亚克力墙面标牌，A3、A4、A5尺寸，垂直/水平方向，高透明度。,A5 横向,1.8,https://cf.shopee.co.th/file/th-11134207-7r98r-lyqe7xoc36w907,http://shopee.co.th/product/681609925/24084574469,School & Office Equipment,Others,IVCN202605121267,215299010660,https://detail.1688.com/offer/780369155867.html?kj_agent_plugin=aliprice&fromkv=xytTrace:210840cb17416809510502173e1ab2&token=t78ZOn86rjFrkoB4vnTRbT8HCw7%2FY416fpa7A%2BG1K19JX3ncMqg0hKg4BWxggxYT,P0,2026/5/14,24084574469,1.8,低价品,4
数字油画 20x20厘米 画布框 数字油画 装饰墙画,鲸鱼，20*20厘米,1.68,https://cf.shopee.ph/file/cn-11134207-820l4-mei14nmq4f7k2a,http://shopee.ph/product/872903325/29314730019,Art Supplies,Others,IVCN2026051123358,234494974061,https://detail.1688.com/offer/824633424695.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b0fdc4f17664779999497193e10fb&token=IBfr0wNvVvk2ws1WffEw9ZZOvPjOuDodUrpv10sImqvTTNyjPA00XSvqaE93AMhA,P1,2026/5/14,29314730019,1.68,低价品,20
Sun-Star Ukanmuri Clip：一款时尚的书籍夹，荣获日本最佳文具奖。,无品牌透明,0.29,https://cf.shopee.co.th/file/th-11134201-7r98z-lzt76dgxgf5584,http://shopee.co.th/product/44636225/29356967229,School & Office Equipment,"Clips, Pins & Tacks",IVCN2026051137514,138037508213,https://detail.1688.com/offer/829260620803.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,2026/5/14,29356967229,0.29,低价品,1
卡通毛绒大眼猫咪铅笔盒 超柔软趣味玩偶大容量铅笔盒 多功能文具收纳袋,黄色的,1.92,https://cf.shopee.com.my/file/sg-11134201-7reqa-m2dnxs15jzcmb9,http://shopee.com.my/product/421815037/26667090178,School & Office Equipment,Pencil Cases,IVCN2026051137518,217961013312,https://detail.1688.com/offer/834167626703.html?spm=a26352.b28411319.offerlist.7.569b1e62mLFQ8Q,P1,2026/5/14,26667090178,1.92,低价品,1
防水学生书包 午餐包 可扩展便携式文件收纳包 文件夹整理包,粉红草莓,1.72,https://cf.shopee.ph/file/ph-11134207-7rasl-m4d3opiww0g565,http://shopee.ph/product/64571770/20384571688,School & Office Equipment,"Folders, Paper Organizers & Accessories",IVCN2026051136948,252366748877,https://detail.1688.com/offer/743299708724.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0&tracelog=cps&clickid=dd1e5b06d4c3488bf681eb04fd1f9095&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DA6FEAF87A2FCFBDD05C1BD6ABB449CE46147FC88EA630CBAC31FEFBD3966EDE4DF88C915D5486E33D1003E749B3EAAA5861098A75E16F4D226600F2847DABD1A5F0FFA4FF39BCCC320D4625E68D0D47AF6FEC9241CC79F982F2298161E9E1CDC3B3D3DF715193BBD9465690847952B168C875A26901824759586EDB51DD68A8F7EEF6D6099BA67CE2BA95CC4F9A8AC071CE86CE583B2482D8D1040213873BB0FE1E1DB8C4C928BAF41211DCD2664A0B493728150B7B7ED1650AA87C248399A052DB4A22CAAFD05FC3726D1A4CC57DEE5CB478D8533E3BAF8%26cbu_cps_trace_flag%3Dwrite,P1,2026/5/14,20384571688,1.72,低价品,2
60厘米天鹅绒线，100股，Moanui蓬松DIY花朵制作线，柔软易弯曲，花朵制作线，工艺品，柔和色调。,黄色，4-60厘米,4.28,https://cf.shopee.co.th/file/th-11134207-7ra0r-mcmzc48fbiw61e,http://shopee.co.th/product/821301927/28220048940,Art Supplies,Others,IVCN2026051125955,248676979018,https://detail.1688.com/offer/908866640098.html?spm=a26352.13672862.offerlist.5.1e806140nMCBXB,P1,2026/5/14,28220048940,4.28,中价品,3
KT迷你霓虹手机壳【赠送墨水】9mm x 27mm，赠送钥匙扣姓名印章，2行签名个性化印章，KT个性化橡胶印章，最多3行，货到付款,红色、黑色墨水,4.61,https://cf.shopee.ph/file/cn-11134207-7qukw-lf7t77ehbga1f8,http://shopee.ph/product/887463670/22135344738,School & Office Equipment,Ink Stamps & Pads,IVCN2026051121040,165796853934,,P2,2026/5/14,22135344738,4.61,低价品,1
CAWL A6 透明 PP 钞票袋，适用于储蓄日记本。,12件（12件）,0.78,https://cf.shopee.co.th/file/th-11134207-7rasc-m4bmyx1dneonba,http://shopee.co.th/product/1380069193/28772008640,School & Office Equipment,"Folders, Paper Organizers & Accessories",IVCN2026051137526,176890697246,https://detail.1688.com/offer/929106243641.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P1,2026/5/14,28772008640,0.78,低价品,1
多功能透明滚动平行尺，适用于艺术、建筑设计、室内设计,30厘米,2.88,https://cf.shopee.com.my/file/sg-11134201-7qver-lj2nkbv1f7jr15,http://shopee.com.my/product/11320716/2724041910,School & Office Equipment,"Rulers, Protractors & Stencils",IVCN2026051137530,177745469625,https://detail.1688.com/offer/640767549271.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,P0,2026/5/14,2724041910,2.88,低价品,1
【12把装】6.5英寸半尖头纸剪，多用途剪刀,面板剪刀（9188）,1.54,https://cf.shopee.co.th/file/th-11134201-7r98q-m02yfn3qq1nc98,http://shopee.co.th/product/284644888/26561048374,School & Office Equipment,Scissors,IVCN202605123631,129065512030,,P2,2026/5/14,26561048374,1.54,低价品,1
10个装 T-985V 双面证件套保护套 竖款 适用于学校和办公室证件卡,蓝色 - 10 件装,1.89,https://cf.shopee.ph/file/ph-11134207-81ztm-mmfsiab2zym9b9,http://shopee.ph/product/49559356/42860758738,School & Office Equipment,Lanyards & Name Tags,IVCN2026051136580,243686450401,https://detail.1688.com/offer/691813004488.html?spm=a26352.b28411319.offerlist.11.79431e624CSEWw&cosite=-&tracelog=p4p&_p_isad=1&clickid=f127f66fd6de4f7fbdcf0dcbcc3a0d26&sessionid=HtYaes3JCRRsFRGNK4f4iYbWmeync6p6MdM1761205670971,P1,2026/5/14,42860758738,1.89,低价品,3
"透明亚克力斜面式 [12"" x 3""] 桌牌架 1个 横向单面展示 L型",12 * 3 英寸,4.02,https://cf.shopee.ph/file/ph-11134207-7rash-m93ymdzjd3m5b9,http://shopee.ph/product/695670237/27467922471,School & Office Equipment,Others,IVCN202605123633,139146404103,https://detail.1688.com/offer/821927293148.html?kj_agent_plugin=aliprice&fromkv=xytTrace:212b969a17590506189935709e0fc0&token=Y4xnPocb1ZQXhrq%2BToT10uCxyg%2BTVQsxdQPZmEOUiPcD4gp%2B3Qs%2F2V332dw2dntZ,P1,2026/5/14,27467922471,4.02,低价品,1
【正品 Ohayo】帆布画框，油画帆布框，微型画框，DIY 油画框，各种尺寸的成品帆布画框，高品质帆布相框,40x50厘米,0.73,https://cf.shopee.co.th/file/sg-11134201-81zua-mn2k4jqg5slk26,http://shopee.co.th/product/1082442213/20494261116,Art Supplies,Canvases & Easels,IVCN2026051137556,108209420052,https://detail.1688.com/offer/836266030933.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,2026/5/14,20494261116,0.73,低价品,1
数字油画 20x20厘米 画布框 数字油画 装饰墙画,海边，20*20厘米,1.48,https://cf.shopee.ph/file/cn-11134207-820l4-mei1dz34a1vn3d,http://shopee.ph/product/872903325/29314730019,Art Supplies,Others,IVCN2026051123358,234494974067,https://detail.1688.com/offer/824633424695.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b0fdc4f17664779999497193e10fb&token=IBfr0wNvVvk2ws1WffEw9ZZOvPjOuDodUrpv10sImqvTTNyjPA00XSvqaE93AMhA,P1,2026/5/14,29314730019,1.48,低价品,20
适用于《Ascended Heroes ME2.5》扩展包（单包）的亚克力磁吸收纳盒,适用于升华英雄礼包,39.23,https://cf.shopee.com.my/file/cn-11134207-820l4-mnkabdly3p4y4b,http://shopee.com.my/product/261752734/42330418723,School & Office Equipment,Others,IVCN2026051137560,345847281831,,P2,2026/5/14,42330418723,39.23,高价品，流量翻倍,1
文艺复兴时期画笔，金色刷毛，1支。,1英寸,1.5,https://cf.shopee.co.th/file/th-11134201-7rasi-m8o7maei99anc5,http://shopee.co.th/product/37154460/5063597713,Art Supplies,Paint Brushes,IVCN202605123637,28041144348,https://detail.1688.com/offer/617454763150.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P0,2026/5/14,5063597713,1.5,低价品,2
卡通铅笔盒液晶手写板文具盒收纳笔袋学生礼物,蓝色的,3.08,https://cf.shopee.com.my/file/sg-11134201-820nr-mnl4w1c17w912d,http://shopee.com.my/product/1387119153/29131041636,School & Office Equipment,Pencil Cases,IVCN2026051136572,237581628034,https://detail.1688.com/offer/941745640051.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,2026/5/14,29131041636,3.08,低价品,2
100片透明胶片，用于制作徽章，尺寸：25mm、32mm、37mm、44mm、58mm,58毫米,0.6,https://cf.shopee.ph/file/ph-11134207-7ras9-m9iun6853o2mfc,http://shopee.ph/product/1284370210/27267490990,School & Office Equipment,Others,IVCN2026051137566,247019918109,https://detail.1688.com/offer/832318410192.html?spm=a26352.13672862.offerlist.124.20711e62lJ1Rst,P1,2026/5/14,27267490990,0.6,低价品,1
Ohayo蜡笔✅无毒蜡笔，无毒儿童蜡笔，丝滑蜡笔，儿童益智涂色玩具，绘画蜡笔。,24种颜色,2,https://cf.shopee.co.th/file/sg-11134201-7rcd0-lr6tbyt449t8d6,http://shopee.co.th/product/1082442213/24806933579,Art Supplies,Crayons & Pastels,IVCN2026051137578,240181541135,https://detail.1688.com/offer/721150598409.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0&tracelog=cps&clickid=10efabe12692f51875f77b37b19aedef&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DA6FEAF87A2FCFBDD05C1BD6ABB449CE46147FC88EA630CBAC31FEFBD3966EDE4DF88C915D5486E33D1003E749B3EAAA5861098A75E16F4D226600F2847DABD1A5F0FFA4FF39BCCC320D4625E68D0D47AF6FEC9241CC79F982F2298161E9E1CDC49E75B9F0DDFC41954839D773A482F96F950388F4567A8002F5BA02C87459C3F7EEF6D6099BA67CE2BA95CC4F9A8AC07BA9E469915CA6B90F73DD1A2A7B046904172523F36D16B91AE8D36BF1A7C235A64F1513D66CFE84FC78FFA1FEB2B56EB430CF8328576B2BE8B5254AE1484EAA185309159EDAB248A,P1,2026/5/14,24806933579,2,低价品,1
无卡通图案的素色标签，服装缝制姓名标签，设计精美的姓名标签。,LBT 0,3.03,https://cf.shopee.co.th/file/th-11134207-7ra0h-md30rrshxmo0be,http://shopee.co.th/product/229196966/44457004758,School & Office Equipment,Lanyards & Name Tags,IVCN2026051137590,275594588291,https://detail.1688.com/offer/930586208258.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0&tracelog=cps&clickid=26f81b913a6b4276d887305381870831&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DD2DC7A927D55C03D6511A0CCA913FD65D6FA062685DFF8F7D920A558D1D5758C4B369BE324A83E744B8F19128B0D93E33FB8088B45F57B9E47F28FD2CC0E231B18AD4F779334558760FEF997084D4D5331EB6FC8DBCADED4C6C8CEEEE21320CC4BD39EA2FE12E3B146C8E8FAB9ED72FB1E354168A5D942064ECB0444020610CC1CDE1D79A9EB012F348394BC3CC3C62B9992F8828C4BE89251D449300AC8DBF18E75195E1F1C35A1259A8F8EF0F4D3D8CCA7EC899D54C29D818721CBF6B50793B4A547279DBE1C9D538A4911D26E19CDEDCE663E57D0B9D82911C1C1685A504F0D3B7BDB4B8D98B786919257C284E7D9%26cbu_cps_trace_flag%3Dwrite,P1,2026/5/14,44457004758,3.03,低价品,1
联系方式 家庭 真皮钢笔盒 手工铅笔袋 复古笔盒 收纳盒 学校办公室,带雕刻的咖啡,40.63,https://cf.shopee.ph/file/cn-11134207-820l4-mflwyi977cwf87,http://shopee.ph/product/1112662434/26241108182,School & Office Equipment,Pencil Cases,IVCN2026051137594,306438723933,https://detail.1688.com/offer/999277553163.html?lang=zh&kjSource=pc&fromkv=refer:HVHFESCLLBNFUSCFGRKEKTS2LBDVKMSUI5GUUV2HJZIFOWJUINGE2VRULBHTGM2TJVJEUV2LLFGFGTKOKVDDMTKKLBDVSM2EJFHUEVKHJFNFIQ2OJJNEOVSQLBLTOSKN&bizType=saasTool&customerId=alipriceLP,P1,2026/5/14,26241108182,40.63,高价品，流量翻倍,1
500张装标签贴纸卷，适用于玻璃罐、金属容器、冰箱、冷冻柜的储物标签,500张装标签贴纸卷，适用于玻璃罐、金属容器、冰箱、冷冻柜的储物标签,0.57,https://cf.shopee.co.th/file/sg-11134201-7rfez-m45plt3z2vfm84,http://shopee.co.th/product/1381736403/29921597230,School & Office Equipment,Others,IVCN2026051137596,252329734370,https://detail.1688.com/offer/856270646558.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2127a84b17605166265778550e1035&token=ytGwJdpbztRQ0R395zE0OehgJ%2Btq%2BezI4i0PV2bYGtETWqR%2FPsS9jy6SrNwugoWa,P1,2026/5/14,29921597230,0.57,低价品,1
【现货】优质毛毡公告板留言板通知板软木板图钉板降噪防回声30×30厘米软毛毡吸音板 | 吸音墙砖简易DIY打造安静空间,浅天蓝色,1.07,https://cf.shopee.com.my/file/cn-11134207-820l4-mijwuc9d5e6a0f,http://shopee.com.my/product/1489039000/40801104452,School & Office Equipment,Writing Boards & Board Stands,IVCN202605123507,400331158582,,P2,2026/5/14,40801104452,1.07,低价品,1
Orca 15号胶带座，1英寸芯，有4种颜色可选，采用优质塑料制成。,柔和的天空,0.87,https://cf.shopee.co.th/file/th-11134207-7ras8-m7c02gni0moq69,http://shopee.co.th/product/1485656485/26529619459,School & Office Equipment,Strings & Tapes,IVCN2026051137608,188312080592,,P2,2026/5/14,26529619459,0.87,低价品,1
每包10卷 双面胶带 高品质 可徒手撕开 强力粘性胶带,12M-12MM - 10个,1.65,https://cf.shopee.ph/file/ph-11134207-81ztd-mjrsh3ngf5z434,http://shopee.ph/product/979013118/41157389630,School & Office Equipment,Strings & Tapes,IVCN2026051137616,290626840387,,P2,2026/5/14,41157389630,1.65,低价品,1
嘉普电动电池剪刀（1200mAh电池）无线剪刀，无线电池切割器，便携式布料切割器（含2个切割头）,钨钢刀头,2.78,https://cf.shopee.co.th/file/th-11134207-7r98t-lzk3pmonn8g1fd,http://shopee.co.th/product/660983541/26205735889,School & Office Equipment,Scissors,IVCN2026051128401,236715345900,https://detail.1688.com/offer/775402965785.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b0b3a8117590318775231915e0e04&token=8KKu704cpGl8eHQM2PuCR4SLuRuw443SG12uwjh6MVDxl2XaflXXhuxp%2B3Gpn9PQ,P1,2026/5/14,26205735889,2.78,低价品,1
【赠品】Niimbot B21/B2Pro 便携式热敏无线蓝牙标签打印机/标签制作器/商店价格标签贴纸,3卷【50*30mm-230】,40.2,https://cf.shopee.com.my/file/cn-11134207-7ras8-mc1yauwzpg7fff,http://shopee.com.my/product/402201402/9026568387,School & Office Equipment,Label Printers,IVCN202605123649,75466307421,,P2,2026/5/14,9026568387,40.2,高价品，流量翻倍,1
中国黑色布料剪刀，正品金剑牌（1、2、3、4号）。,2号（JA-102）,0.72,https://cf.shopee.co.th/file/c3b5e1f9cc26d2aefb6699ff376e4ace,http://shopee.co.th/product/188380000/4571061134,School & Office Equipment,Scissors,IVCN202605123651,72745002339,https://detail.1688.com/offer/856436106686.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,P1,2026/5/14,4571061134,0.72,低价品,1
超值优惠券！文件文件夹、A4/A3/A2照片文件夹、艺术作品文件夹、16k/8k/4k文件夹、文具文件夹。,白色 8K/A3,2.27,https://cf.shopee.co.th/file/sg-11134201-7rdy9-mchhuvntnbg703,http://shopee.co.th/product/1075176421/27488909495,School & Office Equipment,"Folders, Paper Organizers & Accessories",IVCN2026051137292,265787149488,https://detail.1688.com/offer/879565100258.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0&tracelog=cps&clickid=9ecd215f1a14592562627906f4514143&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DA6FEAF87A2FCFBDD05C1BD6ABB449CE46147FC88EA630CBAC31FEFBD3966EDE4DF88C915D5486E33D1003E749B3EAAA5861098A75E16F4D226600F2847DABD1A5F0FFA4FF39BCCC320D4625E68D0D47AF6FEC9241CC79F982F2298161E9E1CDC8B3890FE097C62A05D5BF1FDC637F7E4018F7BB552BAC6AD66BA430C43EDF0E07EEF6D6099BA67CE089F770C23C101B79676575E1DA92BAA649D769CB37A395CF803191A5B356F757873D243F77693EF173C582B20CAF083472C0DAE860E97C742015FA2849A64C33519025F9D057259041E7C9D08A5D4B52078BEDB0097ABA937E1483D9855F78FC28A687831B1FEEE%26cbu_cps_trace_flag%3Dwrite,P1,2026/5/14,27488909495,2.27,低价品,1
小型、无地址、防水邮寄信封（100 个装）。,儿子，20x35 厘米。,2.48,https://cf.shopee.co.th/file/th-11134207-7rasf-m45y25r1d0gaf6,http://shopee.co.th/product/935967239/23878017784,Letters & Envelopes,Envelopes & Angpao,IVCN2026051129467,237196124040,,P2,2026/5/14,23878017784,2.48,低价品,2
10块C14锂二硅酸盐C14玻璃陶瓷块，适用于CAD/CAM低/高/高模量,LT，A3,108.78,https://cf.shopee.com.br/file/cn-11134207-7ras8-m3cz6cazacq79f,http://shopee.com.br/product/1407197973/29773531597,Art Supplies,Others,IVCN2026051137632,118566855681,,P2,2026/5/14,29773531597,108.78,高价品，流量翻倍,1
适用于手机、平板电脑等的高品质多用途胶水。Dissing品牌，55毫升。,黑胶,2.64,https://cf.shopee.co.th/file/th-11134207-7rask-m6rxwh68jrg5b3,http://shopee.co.th/product/561847735/24692024636,School & Office Equipment,Glues,IVCN202605123147,237438164403,https://detail.1688.com/offer/621023166619.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,2026/5/14,24692024636,2.64,低价品,2
透明/棕色胶带，2 英寸宽，200 码长（卷），RH 型号，45 微米厚，加长型，用于密封盒子，不透明胶带。,RH200糖,1.11,https://cf.shopee.co.th/file/th-11134207-7r98y-lr45ma7yux6641,http://shopee.co.th/product/163569146/25261512993,School & Office Equipment,Strings & Tapes,IVCN2026051137666,147191363806,https://detail.1688.com/offer/664032820732.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bf8ca8917647472157031729e0cd0&token=cF0Yeivye51jeaeItiBkg4EJ%2FD7REoc2SBtOJkfriGI4Utg3t1AGGZksPLa6XHNy,P1,2026/5/14,25261512993,1.11,低价品,1
现货！！！祈祷文铭牌（不含姓名！！！）,别针,1.03,https://cf.shopee.ph/file/ph-11134207-81ztq-meolifs77dok4e,http://shopee.ph/product/1632815621/42169082759,School & Office Equipment,Lanyards & Name Tags,IVCN2026051137668,286564731398,,P2,2026/5/14,42169082759,1.03,低价品,1
